[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/Currencies-_1.23.0-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
eb679ef4837211bd    1 of   2   androidx/fragment/app/FragmentManager$1
ff4a7f066147ae56    7 of  30   kotlinx/coroutines/CoroutineScopeKt
69b4e3cb8fe5dac5    1 of 104   de/salomax/currencies/model/provider/FrankfurterApp
e3a3d1fb5b0e8e09    6 of  37   kotlinx/coroutines/sync/MutexKt
b5ebea50724a3a91    2 of   2   kotlin/coroutines/ContinuationInterceptor$Key
643b4f9d03bd477a    2 of   4   androidx/appcompat/widget/ActionBarOverlayLayout$LayoutParams
8b4e3be4c7fd6836    5 of  52   androidx/appcompat/app/AppCompatDelegateImpl$PanelFeatureState
ea549b2f1368dd72    5 of  13   kotlinx/coroutines/internal/LockFreeLinkedListKt
59287fd3881f1987    1 of   2   androidx/appcompat/widget/ListPopupWindow$ListSelectorHider
51d78c3cef3bf5b4    3 of   6   kotlinx/coroutines/Empty
47375b6086a02d9d    1 of  10   androidx/fragment/app/FragmentManager$8
dc50692b3f0ccd19    2 of  40   androidx/core/view/ViewCompat$AccessibilityPaneVisibilityManager
2e82516639bba12c    4 of  11   kotlin/coroutines/AbstractCoroutineContextKey
84f1db4d146eb4a5   28 of  73   androidx/arch/core/internal/SafeIterableMap
955c25d55ded8a1c   17 of 127   kotlinx/coroutines/internal/FastServiceLoader
fb45f1b9fc921916    8 of  54   kotlinx/coroutines/channels/ChannelSegment
d43dc58e511ec72d    5 of   6   kotlinx/coroutines/internal/SystemPropsKt__SystemPropsKt
ebd3bd890143809a    8 of  57   kotlin/coroutines/intrinsics/IntrinsicsKt__IntrinsicsJvmKt
32f78b741aca44cc    1 of   3   kotlinx/coroutines/sync/MutexImpl$onSelectCancellationUnlockConstructor$1
c3b645c78cbb0d4c    5 of   6   androidx/constraintlayout/core/widgets/ConstraintWidget$DimensionBehaviour
c06df450ff38a48e    5 of  10   androidx/lifecycle/LifecycleKt
99df7f79d70e0639    4 of   7   com/google/android/material/snackbar/BaseTransientBottomBar$Behavior
0d0150862738852b   26 of  76   com/google/android/material/progressindicator/DeterminateDrawable
2dcd3f74d96fac42   12 of  18   androidx/window/layout/WindowInfoTracker$Companion
7e4e6bc5849e3e83    9 of  20   kotlin/SynchronizedLazyImpl
4fb438b422b8b221    1 of   4   androidx/core/content/ContextCompat$Api23Impl
88c252f77c41d1ee    5 of   9   androidx/lifecycle/SavedStateHandleAttacher
69fd9a838ab9fe5c   23 of 269   kotlin/collections/MapsKt__MapsKt
571c4d1fc1724cea   65 of 227   androidx/constraintlayout/widget/ConstraintLayout$LayoutParams
3eee56388147960c    4 of  44   androidx/core/app/NavUtils
a94ee697109cd0e5    3 of  14   androidx/arch/core/internal/SafeIterableMap$Entry
f26bd3545c141a8b    1 of   2   kotlinx/coroutines/flow/CallbackFlowBuilder$collectTo$1
036bd6107f06a5dc    3 of   9   androidx/coordinatorlayout/widget/CoordinatorLayout$HierarchyChangeListener
440c490e72909835    1 of   2   androidx/appcompat/widget/TintInfo
07e2a132650b6470    3 of   5   androidx/appcompat/widget/TooltipCompat
d66cf6a4c3ba0cdd    9 of  15   androidx/activity/contextaware/ContextAwareHelper
a1b123d11cc5e113    6 of  12   de/salomax/currencies/view/main/MainActivity$prepareFoldableLayoutChanges$1
a515b25e63934361   10 of 186   androidx/core/widget/TextViewCompat
6c19974fa3a99f43   77 of 382   kotlinx/coroutines/CancellableContinuationImpl
3e84b7cced264bd3    2 of   7   androidx/lifecycle/ViewModelProvider$NewInstanceFactory$Companion
65f25e1171e795bb   19 of  32   kotlin/reflect/jvm/internal/impl/name/SpecialNames
30d1757f3fca15db    1 of   2   androidx/appcompat/widget/Toolbar$2
687bda454d06b887    1 of   5   com/google/android/material/shape/ShapePath$ArcShadowOperation
adc771b521bc020e    4 of  29   kotlinx/coroutines/JobKt
ad072f68e58dd023   59 of  96   androidx/core/content/res/ColorStateListInflaterCompat
6cafdddde00966b8    6 of  14   androidx/emoji2/viewsintegration/EmojiTextViewHelper
7e25b0722d52fccb    1 of   5   com/google/android/material/shape/ShapePath$1
491b8f52ecc47542    4 of  40   androidx/core/view/WindowInsetsCompat$BuilderImpl
3bc5381cd453d845    1 of  14   androidx/appcompat/widget/ActionMenuPresenter$PopupPresenterCallback
770f6dc89db9e0ae    8 of  11   androidx/lifecycle/LifecycleRegistry$ObserverWithState
058cc898f2c3d002   36 of 119   de/salomax/currencies/repository/Database
f4d9eb0b5c216c25    3 of   3   com/github/kittinunf/fuel/core/requests/SuspendableRequest$executor$2
1de161f93a9d815f    2 of   3   androidx/interpolator/view/animation/LinearOutSlowInInterpolator
2c580a48e2382bf2    1 of   2   com/github/kittinunf/fuel/android/util/AndroidEnvironment$callbackExecutor$1
f1e937caf9b6d84e    7 of 110   com/google/android/material/internal/ViewUtils
ea59dd63c42174c4    3 of  10   kotlin/random/AbstractPlatformRandom
cc81fbdfedd2cd6d    2 of   2   kotlin/collections/ArrayDeque$Companion
edc5b80732abd88b    1 of   2   androidx/dynamicanimation/animation/FloatPropertyCompat
ba891fd9619d9b29   43 of 123   kotlin/reflect/jvm/internal/impl/name/FqNameUnsafe
ff9949b0be0557c6    2 of   2   com/google/android/material/floatingactionbutton/FloatingActionButtonImplLollipop$AlwaysStatefulMaterialShapeDrawable
d73574fb9d4ac96e    7 of  32   kotlinx/coroutines/intrinsics/CancellableKt
97be50a378d42822    4 of   4   com/github/kittinunf/fuel/core/FuelManager$executorService$2
b822e1d16a08dc17    3 of   3   com/google/android/material/progressindicator/DrawableWithAnimatedVisibilityChange$1
a446cb8fe0e878d5   17 of  59   de/salomax/currencies/view/main/spinner/SearchableSpinner

