[INFO] Loading exec file /home/ubuntu/TimeMachine/results/smoke/SkyTube-_v2.999-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
e2a4653580da68c1    2 of   2   com/google/android/gms/internal/cast/zzgz
d3f277fd906cf0e8    5 of  17   com/google/android/gms/common/internal/BaseGmsClient$zza
365ed9d686cd5f10   18 of  32   org/schabi/newpipe/extractor/stream/StreamInfoItem
e5c87176e2175348   16 of  25   com/google/android/gms/common/zzd
27f8996eafae7e7d    1 of  10   androidx/appcompat/app/AppCompatDelegateImpl$Api24Impl
4509a1e583d983cb    9 of  18   com/google/android/gms/internal/cast/zzmx
70f066c4ffd8f743    2 of   2   androidx/fragment/app/FragmentContainer
d809e2ad3518d4e9    3 of   7   okhttp3/Dns$1
d7c6d530bdd73e82    5 of  14   shark/AndroidReferenceMatchers
3dc60760d31da52e   36 of  64   androidx/appcompat/view/menu/BaseMenuPresenter
62dc58c50e3466f0   91 of 297   androidx/appcompat/view/menu/MenuItemImpl
1cf6ed7b8fa08434    6 of  14   androidx/emoji2/viewsintegration/EmojiTextViewHelper
a0810f3249970990   17 of 173   free/rm/skytube/businessobjects/YouTube/newpipe/NewPipeService
4a6e1290d76a2805    3 of  14   io/reactivex/rxjava3/internal/operators/single/SingleOnErrorReturn$OnErrorReturn
d191b2f3aeea0434    3 of 297   androidx/constraintlayout/core/state/WidgetFrame
4c1eca25febaae11   10 of 142   androidx/core/content/FileProvider
433f3134a43ef2e6  102 of 244   androidx/mediarouter/media/SystemMediaRouteProvider$JellybeanImpl
af46c2a45ecea8ea    7 of  16   com/google/android/gms/internal/cast/zzlt
87e17d426c2708cb    9 of  18   org/ocpsoft/prettytime/impl/ResourcesTimeUnit
169b196e579f4cde    2 of   4   com/google/android/gms/internal/base/zas
aff95483ddfbcbe7    1 of  31   androidx/activity/ComponentActivity$1
0ad3c05712940a35   21 of  41   com/google/android/gms/cast/LaunchOptions
a19c5072005fc729    4 of   6   com/google/android/datatransport/runtime/scheduling/jobscheduling/SchedulerConfig$Flag
7c35993573ecf776    3 of  13   androidx/core/util/ObjectsCompat
9bf76c8321d9aadf    1 of   7   androidx/emoji2/viewsintegration/EmojiEditTextHelper$HelperInternal
b0379f4839f120c8   42 of  66   androidx/lifecycle/ClassesInfoCache
053ffd3bab870138    5 of   5   com/bumptech/glide/load/engine/Engine$DecodeJobFactory
cadebfa884aad168    3 of   3   shark/AndroidReferenceMatchers$APP_OPS_MANAGER__CALLBACK_STUB
bc06aa45d0ac42e5    5 of  12   leakcanary/internal/MainProcessAppWatcherInstaller
7cc552857cb3a9ad    2 of  13   kotlin/internal/PlatformImplementationsKt
fb28ff1011e777c5    3 of   3   shark/AndroidReferenceMatchers$SPELL_CHECKER
71e213bc392a47e1    4 of   4   org/schabi/newpipe/extractor/timeago/patterns/km
3ccc811b44a26099    2 of   3   com/bumptech/glide/load/model/StringLoader$FileDescriptorFactory
03b36d5ea0e00ed8   34 of  73   androidx/mediarouter/media/MediaRouteDescriptor
917c010c85830e60    1 of   4   com/bumptech/glide/load/resource/bitmap/BitmapDrawableEncoder
c3adf85259386d1e    2 of   4   shark/AndroidObjectInspectors$MORTAR_SCOPE
0b11eb4c7a6113fc    1 of  34   androidx/viewpager/widget/ViewPager$MyAccessibilityDelegate
24bf99916b46a5c3    7 of  46   curtains/internal/WindowCallbackWrapper
518c0f53b2e6b7e1   18 of  37   com/google/android/gms/common/internal/zzi
71d30915df7360c1   10 of  18   androidx/collection/ArrayMap
25100df58d2f733a   86 of 345   com/grack/nanojson/JsonTokener
59a461b6ee281dd4    1 of   1   leakcanary/internal/navigation/Screen
d6c54273311e9574   34 of 140   androidx/appcompat/widget/AppCompatButton
1a95d93b134e82d6    3 of   7   com/bumptech/glide/load/model/LazyHeaders$StringHeaderFactory
3d3733723aa8c165   20 of  22   com/google/android/gms/internal/cast/zzkj
684d58361c3bf9c0    3 of   3   shark/AndroidReferenceMatchers$GESTURE_BOOST_MANAGER
29958b9b56afaaf0    3 of  11   io/reactivex/rxjava3/internal/operators/single/SingleDoOnTerminate$DoOnTerminate
d4ca2f203adb7dcd    8 of  16   free/rm/skytube/databinding/FragmentBookmarksBinding
f843cc8b4b66725c    1 of   1   org/schabi/newpipe/extractor/services/youtube/YoutubeChannelHelper$ChannelResponseData
665fce48f48e42f8    4 of   4   org/schabi/newpipe/extractor/timeago/patterns/zh_TW
9b8b0718ded52417    2 of  10   androidx/cursoradapter/widget/ResourceCursorAdapter
5531be0be3b452cc    1 of   3   androidx/profileinstaller/ProfileInstaller$1
3166c638e38a2f53   23 of  53   com/bumptech/glide/load/engine/executor/GlideExecutor
dca4898ec8ca8ade    2 of  61   com/sothree/slidinguppanel/SlidingUpPanelLayout$DragHelperCallback
b6369b4a5515c89b    4 of   5   com/bumptech/glide/load/model/UnitModelLoader
26cec4b55889fec9    1 of  14   com/google/gson/internal/bind/MapTypeAdapterFactory
b45baa1f6e72d8ad    2 of  13   shark/AndroidReferenceMatchers$SYSTEM_SENSOR_MANAGER__MAPPCONTEXTIMPL$add$1
35c427041888e8fb    3 of   3   androidx/activity/ComponentActivity$4
d6c90d6e1c88190b    5 of   5   shark/AndroidReferenceMatchers$CLIPBOARD_EX_MANAGER
8603e850f06706bc   10 of 269   kotlin/collections/MapsKt__MapsKt
b6f0731e2f13d6a3    2 of   7   org/schabi/newpipe/extractor/Image
ea98a43ca966a6e7   12 of  66   com/google/android/gms/common/internal/BaseGmsClient$zzb
e0507d4596f13e95    1 of   3   androidx/mediarouter/media/SystemMediaRouteProvider$JellybeanImpl$SystemRouteController
a61e3bed1eb63ae0    8 of  11   curtains/internal/WindowManagerSpy$windowManagerClass$2
36f32cc4ab3a0d34    4 of   4   leakcanary/ServiceWatcher$activityThreadClass$2
dea07f70d548e3d8    1 of   9   com/google/firebase/encoders/json/JsonDataEncoderBuilder$1
899c657915c3746b    7 of  54   com/google/android/gms/cast/framework/zzak
cf9e9c097d5028c4   36 of  78   okhttp3/internal/tls/OkHostnameVerifier
e5e8d05c24113431   88 of 209   androidx/fragment/app/FragmentStore
d2bea74b3d4ecd34    4 of   7   com/google/android/datatransport/cct/internal/AutoBatchedLogRequestEncoder$NetworkConnectionInfoEncoder
25ad3abbe4ffbf08    1 of   2   com/google/gson/FieldNamingPolicy$4
22945cc53112ce45    3 of   4   leakcanary/AndroidLeakFixes$ACCESSIBILITY_NODE_INFO
4c9e52b26af2c158    4 of   5   leakcanary/internal/activity/db/Io$execute$2$1
13cdec641335fa05    2 of   2   io/reactivex/rxjava3/internal/operators/completable/CompletableOnErrorReturn
8e4e4c17b8365e3f   34 of  45   com/google/android/material/textview/MaterialTextView
28a294b72db4e5ff    2 of   2   org/schabi/newpipe/extractor/exceptions/ParsingException
8c0bffc62ceaaa3e    2 of   2   androidx/savedstate/SavedStateRegistry$Companion
dc88d84ca3490e87    5 of  10   com/google/android/gms/internal/cast/zzok
6c1fdb3bb3c91f4d    3 of   4   com/bumptech/glide/load/model/stream/HttpGlideUrlLoader$Factory
6d119556eaa6644c    1 of   6   com/bumptech/glide/load/engine/executor/GlideExecutor$UncaughtThrowableStrategy$2
717f95c27edb6871    1 of   1   free/rm/skytube/businessobjects/db/CategoryManagement$KeyLabel
9a416174796e33d1  108 of 357   okhttp3/HttpUrl$Builder
207f84ce2aebd76e    4 of   4   org/schabi/newpipe/extractor/timeago/patterns/gl
64890ba39e40a0a5    7 of  16   com/google/android/gms/internal/cast/zzkx
0437f519c464ef45    1 of   3   shark/AndroidObjectInspectors$LOADED_APK
fa002c00da58d26f    2 of   9   shark/AndroidReferenceMatchers$RENDER_NODE_ANIMATOR$add$1
d18e0a59567b87e5    1 of   7   com/bumptech/glide/load/resource/bitmap/DownsampleStrategy$CenterInside
8a0a763930c8b57e    7 of   9   com/bumptech/glide/util/GlideSuppliers$1
87236abbbcf2598c    5 of  12   leakcanary/ServiceWatcher$install$3$2
68388b70468c111d    3 of   4   com/bumptech/glide/GlideExperiments
b43264974ed1b0b2   33 of  43   com/google/android/datatransport/runtime/scheduling/jobscheduling/JobInfoScheduler
1c8c220886f50bdb    5 of   5   com/bumptech/glide/load/engine/executor/GlideExecutor$DefaultThreadFactory
340b388db5919159    1 of   2   com/google/android/gms/common/zzh
dca811c801ddee04    4 of   4   org/schabi/newpipe/extractor/timeago/patterns/ro
8780dd9a45119d88    4 of   7   com/bumptech/glide/manager/DefaultConnectivityMonitor
6141dbdf2d6279c0    2 of   2   com/bumptech/glide/load/engine/ActiveResources$1
39cdd5cfdc2705ed    2 of   6   leakcanary/internal/ObjectsKt
9d8fe97ec7d143e8   51 of 265   free/rm/skytube/businessobjects/YouTube/YouTubeTasks
7b480b22aab3e7a3    2 of   5   androidx/core/view/GravityCompat
d0c4b184f6954f58    5 of  12   androidx/startup/InitializationProvider
ab4c213c94709a22   38 of 110   androidx/core/view/ViewCompat$UnhandledKeyEventManager
d8f7a36d9954c70e    3 of   3   shark/ReferencePattern
bef6c048a9df67e9   14 of  31   androidx/recyclerview/widget/ViewBoundsCheck
db104e7d5c305319    2 of   6   com/mikepenz/actionitembadge/library/utils/UIUtil
e21d46a9cacad2ee    1 of  16   com/google/gson/internal/bind/TypeAdapters$5
abaaf8362462842a    1 of   2   androidx/mediarouter/media/MediaRouteProvider$Callback
3ed732b4b1b7c31a    2 of   3   com/google/android/gms/tasks/TaskExecutors
90443c2a5ed62d93    1 of   3   shark/AndroidObjectInspectors$COMPOSITION_IMPL
48b69f555326c691    9 of  29   androidx/recyclerview/widget/RecyclerView$AdapterDataObservable
ac68075fc9b2214d   15 of 152   androidx/appcompat/widget/AppCompatDrawableManager$1
3ac8fadcd773f8ea    5 of   5   androidx/fragment/app/SpecialEffectsController$1
b0eefeaa2ed21de8    5 of   5   com/bumptech/glide/load/engine/bitmap_recycle/LruArrayPool$KeyPool
402750d291c98e38    3 of   3   org/ocpsoft/prettytime/units/Year
e33cf84b79ca53e2   16 of  51   androidx/coordinatorlayout/widget/CoordinatorLayout$Behavior
df5f94b04c148a92   29 of 159   org/schabi/newpipe/extractor/services/youtube/linkHandler/YoutubeStreamLinkHandlerFactory
934cb97ef2f63990    1 of  32   com/google/android/gms/internal/cast/zzrj
ce5acf44482cb2bf    3 of   3   shark/AndroidReferenceMatchers$MULTI_WINDOW_DECOR_SUPPORT__MWINDOW
a8eca343ae22718b    4 of   4   org/schabi/newpipe/extractor/timeago/patterns/en_GB
fdd7e2415f720bba    1 of   3   free/rm/skytube/gui/fragments/MainFragment$1
51017f7462f2ee55    2 of   9   shark/AndroidReferenceMatchers$EXTENDED_STATUS_BAR_MANAGER$add$1
4a84cef768e01eb3    3 of   6   androidx/lifecycle/ViewModelProvider$Factory
f7458b0cd0f1a9c4   87 of 324   com/bumptech/glide/request/SingleRequest
7a3f301dbf9cbff7    2 of  27   shark/AndroidObjectInspectors$VIEW_ROOT_IMPL$leakingObjectFilter$1
617f26c2b38e0332    6 of  10   com/sothree/slidinguppanel/SlidingUpPanelLayout$2
d831881947f54b91    7 of  11   com/google/android/gms/internal/common/zza
cf57e2547ce4d085    1 of   5   com/google/android/gms/common/api/internal/zab
e6d3a303983d2398    4 of   4   com/google/android/datatransport/runtime/scheduling/persistence/SQLiteEventStore$$Lambda$12
0c921201327ae0f7    1 of   3   com/google/gson/internal/sql/SqlTypesSupport$2
16e7dc9674a83379   14 of  14   shark/AndroidReferenceMatchers$REFERENCES
ac4662f933de1477    8 of   9   com/google/android/gms/common/zzf
8092eafe9489e027    1 of   1   com/google/android/datatransport/runtime/scheduling/persistence/EventStoreConfig$Builder
fa31bd026da2d852    4 of   7   com/google/android/gms/internal/cast/zzqe
edc19f522128af24   13 of  14   com/google/android/datatransport/runtime/TransportContext
7be130c5e7fb8e91    2 of   7   shark/AndroidReferenceMatchers$MEDIA_SESSION_LEGACY_HELPER__SINSTANCE$add$1
ce86a715c76906f7    8 of  14   androidx/appcompat/widget/AppCompatEmojiTextHelper
9ddd5cf17ffef32f    2 of   3   com/bumptech/glide/load/model/ResourceUriLoader$InputStreamFactory
2c73bab288d52ff0    5 of   5   com/google/android/datatransport/runtime/backends/CreationContextFactory_Factory
d6c527f4c3a0f0f7    3 of   3   leakcanary/internal/DebuggerControl
ebbcd20dc8b9ce26    2 of  11   shark/AndroidObjectInspectors$SERVICE$leakingObjectFilter$1
eefbfc1443c70d5b    3 of   8   com/google/android/gms/cast/framework/zzp
a918f4b3cc484a9e    1 of  31   com/google/gson/internal/bind/DateTypeAdapter
dd1d9d0bbff1ce12    2 of   2   com/google/android/gms/internal/cast/zzio
3b1325ab97b1d2c8    1 of   1   com/google/android/gms/dynamite/DynamiteModule$VersionPolicy$zza
948dc1311feedee6   11 of  18   com/bumptech/glide/load/model/StringLoader
a6d5e9f5c258f596    4 of   4   com/google/android/datatransport/runtime/scheduling/persistence/SQLiteEventStore$$Lambda$20
1bd444c7ca49c765   48 of  68   okhttp3/OkHttpClient
6fc6f67a4b5c587c    2 of   2   kotlin/UNINITIALIZED_VALUE
1e7d54e1ebe45f60   95 of 527   androidx/appcompat/view/menu/MenuBuilder
9c0dd86d5b1161c0    1 of   3   shark/AndroidObjectInspectors$DIALOG
a00ae08bd0156883    2 of   2   androidx/mediarouter/media/MediaRouter$GlobalMediaRouter$ProviderCallback
165e53b21241b181    6 of  19   free/rm/skytube/databinding/SubsDrawerBinding
b7c1b89e770ab656    1 of  17   free/rm/skytube/gui/businessobjects/RuntimeView
e089ca36bd12b7c2   67 of 265   com/google/android/gms/common/api/internal/GoogleApiManager
343e36a9ff95d975   20 of  41   io/reactivex/rxjava3/internal/schedulers/SchedulerPoolFactory
5aca20334e0592cf    6 of  55   androidx/appcompat/widget/Toolbar$ExpandedActionViewMenuPresenter
56232bab96587059    1 of  26   com/google/gson/internal/bind/TypeAdapters$2
2b8e5e5ef6c72814   12 of  18   okhttp3/Request
8884e6ad186b3054    7 of  17   com/google/android/gms/internal/cast/zzgi
c775074f94944b3c    6 of 177   com/google/android/gms/common/GoogleApiAvailability
aad4879cc23ba5b0    2 of   3   com/bumptech/glide/load/engine/cache/InternalCacheDiskCacheFactory
85ef3fff6448d68a    1 of   3   com/google/gson/internal/sql/SqlTypesSupport$1
eca77eb68dabd4f4    1 of   7   com/google/gson/internal/bind/TypeAdapters$18
2490eb0358e05247   17 of 317   com/google/android/gms/internal/cast/zzog
2a82fc483220c0ce    2 of   4   shark/AndroidObjectInspectors$CONTEXT_IMPL
91f9b3c8883b07f7    1 of   3   com/bumptech/glide/load/engine/bitmap_recycle/LruBitmapPool$NullBitmapTracker
8016295d6a9a021c    4 of   6   leakcanary/AndroidLeakFixes$ACTIVITY_MANAGER
6c52db75d56cfd16    4 of   4   curtains/OnRootViewRemovedListener$DefaultImpls
536a7dc3190ab63a   45 of  86   okhttp3/ConnectionSpec
5711a69359ecac10   10 of  10   com/google/android/gms/cast/zzao
66a7eb6534da84eb   12 of 102   androidx/cursoradapter/widget/CursorAdapter
a9558e366e93d5c5   37 of  59   free/rm/skytube/businessobjects/db/SubscriptionsVideosTable
2f3fc16b4a3792fe    1 of   9   com/google/gson/internal/bind/TypeAdapters$23
53d865a7f4bd58f9   17 of  37   com/google/android/datatransport/cct/CCTDestination
ec54ae93d3d517df    5 of   6   androidx/fragment/app/FragmentLayoutInflaterFactory$1
2672d36a8d36db66   16 of  57   free/rm/skytube/gui/businessobjects/adapters/RecyclerViewAdapterEx
a7a896705ee2ae7c    5 of   5   com/google/android/datatransport/runtime/backends/MetadataBackendRegistry_Factory
8077734f63eeeda7    7 of  29   io/reactivex/rxjava3/internal/jdk8/FlowableCollectWithCollectorSingle$CollectorSingleObserver
3623f1c007632095    5 of   5   leakcanary/internal/ViewModelClearedWatcher$Companion
9f7c50df2c6e5611   49 of 333   androidx/fragment/app/DefaultSpecialEffectsController
6eab72d44d85b6b7   50 of 102   okhttp3/ConnectionPool
647877aa9fbf0788    7 of   8   leakcanary/internal/activity/db/Db
0cea861a94a196c9   10 of  61   com/grack/nanojson/JsonBuilder
c496254a6aa0a19e   65 of 226   androidx/activity/ComponentActivity
5784829e112487a4    3 of   3   shark/AndroidReferenceMatchers$CONNECTIVITY_MANAGER__SINSTANCE
14947f386f1bcd3e    2 of   3   com/bumptech/glide/load/model/ByteBufferFileLoader$Factory
1a613915bab19093    2 of   3   androidx/tracing/TraceApi18Impl
3bf66c676d381b2f    5 of   5   com/google/android/gms/common/internal/zzl
572f7ca900f1dfa0   27 of 117   androidx/activity/result/ActivityResultRegistry
d2e67b690bc3d2e0    2 of   9   shark/AndroidReferenceMatchers$VIEW_GROUP__M_CURRENT_DRAG_CHILD$add$1
db00a69a86ed219d    1 of   1   okhttp3/EventListener$1
95f8e4dadfe0ade8    1 of   2   kotlin/jvm/internal/Ref$BooleanRef
1a723ce2dabc5179   10 of  15   curtains/internal/WindowSpy$windowField$2
d05a65e37f1ab24c    1 of  12   free/rm/skytube/gui/activities/BaseActivity$1
2961508c1c8ed6c7   13 of  40   com/bumptech/glide/disklrucache/DiskLruCache$Editor
297d87dcc022513a    9 of  12   okhttp3/internal/http2/Http2Codec$StreamFinishingSource
6dda0f02e6d14986  102 of 313   okhttp3/internal/Util
4cccf773d4568f4d    1 of   9   androidx/mediarouter/media/MediaRouterJellybean$CallbackProxy
7cd2597c0843998c   28 of  43   com/bumptech/glide/load/model/GlideUrl
3996cb46b99f2cd8    5 of   8   curtains/Curtains
4b8f4504b2fa3970    2 of   3   com/google/android/datatransport/runtime/scheduling/persistence/EventStoreModule_DbNameFactory$InstanceHolder
e77bf2f962f5771a   35 of  45   shark/AndroidReferenceMatchers$Companion
842d018b163d403d    3 of   3   androidx/mediarouter/media/SystemMediaRouteProvider$Api24Impl
c9848a2ccb052e86    1 of   2   leakcanary/internal/activity/LeakActivity$onCreate$2
df60e8640de6bb70   39 of  69   com/google/android/material/appbar/HeaderScrollingViewBehavior
8234bfb1c9293a85    1 of   6   androidx/appcompat/widget/ActionMenuPresenter$OverflowMenuButton$1
a4c6028a75d9beeb   22 of 496   com/sothree/slidinguppanel/ViewDragHelper
ca089b36a3361c3d    1 of   7   androidx/appcompat/app/AppCompatDelegateImpl$Api17Impl
ec2784fcf576e1c5   12 of  25   okhttp3/ConnectionSpec$Builder
8e812f0ba43681cf    3 of   3   shark/AndroidReferenceMatchers$ACTIVITY_TRANSITION_STATE__M_EXITING_TO_VIEW
fb27b2d8ae28f907    2 of   2   shark/ReferencePattern$InstanceFieldPattern$Companion
a415d89de8d4b222   14 of  14   leakcanary/internal/activity/screen/LeaksScreen
e6cc7edff95f41c4   15 of  49   com/google/android/gms/common/stats/ConnectionTracker
869cb48fd40e5b6e    1 of   4   androidx/appcompat/widget/AppCompatTextViewAutoSizeHelper$Impl23
6a6be5e39378cd1f   69 of 507   androidx/customview/widget/ViewDragHelper
c205070c05b87249   20 of  40   okhttp3/internal/http/RealInterceptorChain
88b8f1d696b8709c    1 of   8   com/google/gson/internal/bind/TypeAdapters$32
0a57392913375c91    1 of   5   androidx/profileinstaller/ProfileVersion
73eda101d0585d7c    7 of  10   com/bumptech/glide/provider/ResourceEncoderRegistry
09778d1a5df3bcf9    1 of   2   io/reactivex/rxjava3/internal/functions/Functions$TruePredicate
bf38b79bda547e91   15 of  95   com/google/android/material/appbar/HeaderBehavior
a3c90b4990d36f50   29 of  93   androidx/recyclerview/widget/ChildHelper
cbd7c6b03999ad55    2 of   2   com/bumptech/glide/util/pool/FactoryPools$1
528b4d7e2a5341a6    3 of  15   io/reactivex/rxjava3/internal/operators/maybe/MaybeDoOnTerminate$DoOnTerminate
c7eeb6ed1c1331e1   14 of  60   com/mikepenz/actionitembadge/library/ActionItemBadge
b81042fa480d8a9f    1 of  10   androidx/fragment/app/FragmentManager$10
71c33ff41b315cba    1 of   4   com/bumptech/glide/load/engine/executor/GlideExecutor$UncaughtThrowableStrategy$3
a46f211e689eb55a    5 of   5   leakcanary/internal/activity/screen/LeaksScreen$createView$$inlined$apply$lambda$1
6f98267c2dd6b5ee  192 of 825   androidx/drawerlayout/widget/DrawerLayout
6b5eb0b2e6c68c4b    4 of   4   com/google/android/datatransport/runtime/scheduling/persistence/SQLiteEventStore$$Lambda$8
eb1b000caa367bec   76 of 257   okhttp3/internal/connection/RealConnection
04c17344f75c64d3    1 of   2   androidx/fragment/app/FragmentManager$1
6b88be7b777f3d3b    2 of   2   io/reactivex/rxjava3/internal/operators/single/SingleDoOnSuccess
e1a5ee8f2bc0e8b6    4 of  16   okhttp3/RequestBody
ce13e2744c134d31    3 of   3   shark/AndroidReferenceMatchers$STATIC_MTARGET_VIEW
7bb54eba00e85d53   50 of 197   free/rm/skytube/gui/activities/BaseActivity
ea3b26e3526a781c    1 of  13   androidx/recyclerview/widget/RecyclerView$4
c5b9523e4593ec5e    2 of   2   com/bumptech/glide/load/engine/EngineJob$EngineResourceFactory
850ff335cdae5e82    3 of   3   androidx/recyclerview/widget/GridLayoutManager$DefaultSpanSizeLookup
83aee87148d801fd    4 of  11   androidx/collection/MapCollections$ArrayIterator
4c820f31199c1998   81 of 267   androidx/mediarouter/media/MediaRouter$RouteInfo
ba7bc0f75a15a55e    2 of  24   androidx/core/widget/EdgeEffectCompat
c57263ef55aefae7    5 of   5   com/bumptech/glide/load/resource/bitmap/ByteBufferBitmapDecoder
1af2d1b8da6eb450   12 of  24   androidx/mediarouter/media/MediaRouterJellybean
731c72682869924e   15 of  42   com/google/android/gms/cast/framework/zzai
d4c5b7940b9b5894    3 of   6   androidx/fragment/app/Fragment$5
7feb00138db7f0f3   11 of  14   com/bumptech/glide/load/engine/Jobs
287ca82f7a9d0ddb    8 of   9   com/google/android/gms/common/internal/ClientSettings$Builder
7e0c1931608262ed    1 of   4   okhttp3/ResponseBody$1
d38f4297fd0b66c1    4 of   9   androidx/drawerlayout/widget/DrawerLayout$LayoutParams
7e0e5299f5568112    3 of   3   leakcanary/internal/HeapDumpTrigger$scheduleRetainedObjectCheck$1
dfdab93b60ff3456   16 of  40   free/rm/skytube/businessobjects/YouTube/newpipe/VideoPager
689be2d0327396b5    3 of   3   com/google/android/datatransport/runtime/scheduling/DefaultScheduler$$Lambda$1
efa76f3aa8bc21f3    4 of   4   org/schabi/newpipe/extractor/timeago/patterns/es_US
9b10d6b8f462a7be    1 of   5   com/google/android/gms/dynamite/zzg
5a5b543b85f4a0e1   26 of 261   androidx/recyclerview/widget/AdapterHelper
cd8b2f53e02695c9    8 of 144   free/rm/skytube/gui/GlideOptions
4c0cdefc5108d900    1 of   2   com/google/android/gms/common/util/zzb
e1be7d7e0470719f   26 of  32   com/google/android/material/shape/ShapePath$PathArcOperation
d02a6761e1226db0   29 of 302   androidx/concurrent/futures/AbstractResolvableFuture
77101135433c4e69    2 of  17   shark/AndroidObjectInspectors$MESSAGE_QUEUE$leakingObjectFilter$1
ca7212d8753d1bce    1 of   4   androidx/core/view/ViewCompat$Api20Impl
0304c14719343a7d    2 of   9   shark/AndroidReferenceMatchers$LAYOUT_TRANSITION$add$1
39b22287857d56ea    4 of   7   com/bumptech/glide/MemoryCategory
65eb59b9f9b6d245    2 of   2   io/reactivex/rxjava3/internal/operators/maybe/MaybeObserveOn
56765297b3db9bea   40 of  71   org/ocpsoft/prettytime/format/SimpleTimeFormat
b19d87a635eae950    1 of   2   androidx/appcompat/app/ToolbarActionBar$2
714e35de0d6e4980    4 of   8   io/reactivex/rxjava3/internal/jdk8/FlowableCollectWithCollectorSingle
2bad4412436344fb    1 of   2   androidx/swiperefreshlayout/widget/SwipeRefreshLayout$7
7b038915be6ce75a   13 of  38   org/schabi/newpipe/extractor/kiosk/KioskList
d33a4dbe524a160a    4 of   4   com/google/android/datatransport/runtime/EventInternal$Builder
687a2c7ebe9625b5    9 of  31   com/google/android/gms/internal/cast/zzqi
998c486564d8d2fe    2 of  15   shark/AndroidObjectInspectors$APPLICATION_PACKAGE_MANAGER$leakingObjectFilter$1
0eb665be95bdb31b   59 of 193   androidx/constraintlayout/widget/ConstraintLayout$Measurer
da27ab5ca3afd2c9    1 of   8   com/google/android/gms/internal/cast/zznl
5843c9ced406bd57    2 of   2   com/google/android/datatransport/runtime/time/WallTimeClock
3e28bcbd9e18f906    1 of   3   com/google/gson/ToNumberPolicy$1
afa5a7193a493c73  132 of 201   androidx/constraintlayout/core/ArrayLinkedVariables
44d1b88ae00549f9    6 of  14   com/bumptech/glide/load/model/AssetUriLoader
8b97ca73e26098e4    2 of   6   org/schabi/newpipe/extractor/linkhandler/LinkHandler
036bd6107f06a5dc    3 of   9   androidx/coordinatorlayout/widget/CoordinatorLayout$HierarchyChangeListener
cca701413ed0fde1    2 of  15   shark/AndroidObjectInspectors$ACTIVITY$leakingObjectFilter$1
89c610bc4f3f31e1    6 of  54   androidx/appcompat/widget/TintContextWrapper
1bc6f5cd278efeb9    2 of   2   io/reactivex/rxjava3/internal/operators/flowable/FlowableFlatMapSingle
d92796843393ad07    2 of   2   io/reactivex/rxjava3/internal/operators/single/SingleObserveOn
2d806708de132f9c    3 of   7   io/reactivex/rxjava3/android/schedulers/HandlerScheduler$ScheduledRunnable
dfe8a4d02c639d01    9 of  46   com/google/android/gms/cast/internal/Logger
3e2b7909f4eb4410   33 of 106   com/google/android/gms/common/api/GoogleApi
9f090a337592bacc    4 of   6   androidx/coordinatorlayout/widget/CoordinatorLayout$ViewElevationComparator
00c5c8a7a2259fdc    1 of  22   androidx/fragment/app/FragmentManager$FragmentIntentSenderContract
476d80dfdaf927a9    1 of   9   com/google/gson/internal/bind/TypeAdapters$4
d72e3fa29d3248cc    6 of  60   androidx/appcompat/widget/DrawableUtils
384ec526454c3df0    7 of  12   com/google/android/gms/tasks/zzi
71b00a7e52bcc56c    2 of   7   shark/AndroidReferenceMatchers$APPLICATION_PACKAGE_MANAGER__HAS_SYSTEM_FEATURE_QUERY$add$1
5761dc5199bbb5bb    2 of   2   com/bumptech/glide/load/engine/DataCacheWriter
0c8dbea1b93ece1f    3 of   3   com/bumptech/glide/load/engine/cache/MemorySizeCalculator$DisplayMetricsScreenDimensions
a5f7be8a9e0a34d6    3 of  18   androidx/appcompat/app/AppLocalesStorageHelper$SerialExecutor
c82a2c891b9c9560    8 of  21   com/google/android/material/appbar/AppBarLayout$Behavior
f6b268ae994f005d   18 of  28   com/google/firebase/encoders/json/JsonDataEncoderBuilder
c6ae345dc95a8aa0    2 of   2   com/google/android/gms/cast/framework/zza
cff239f5198750ee    1 of   3   com/google/gson/LongSerializationPolicy$1
503e4c1fd8bae58a    8 of  24   free/rm/skytube/businessobjects/YouTube/NewPipeVideos
fc52a4145795c28b   36 of  86   androidx/mediarouter/media/RegisteredMediaRouteProviderWatcher
0d48591e32cdd6f2    9 of  12   leakcanary/internal/activity/db/Io$execute$2
927223a13c3f0de4    9 of  12   leakcanary/AndroidLeakFixes$Companion$onActivityDestroyed$1
b668aac56d5db8da    2 of   3   androidx/appcompat/content/res/AppCompatResources
0cfb9e29a0ea71dc   16 of  36   com/google/android/datatransport/runtime/AutoValue_EventInternal$Builder
ea81aa5744004f26   11 of  22   okio/InputStreamSource
a75553a04373ddd0    3 of   3   leakcanary/AppWatcher$objectWatcher$1
f22a78a696712117    1 of   3   com/bumptech/glide/load/model/ByteArrayLoader$ByteBufferFactory
bc52c3d748b17f27   39 of  86   com/bumptech/glide/load/engine/SourceGenerator
24a8f98b8917473e    7 of  19   com/google/android/gms/cast/framework/CastOptions$Builder
78745d4a07673284    1 of  14   com/google/gson/ToNumberPolicy$3
0890b53e1af68670    3 of  16   io/reactivex/rxjava3/disposables/Disposable
6e1efb91f7160d1a    3 of   3   shark/AndroidReferenceMatchers$ACCESSIBILITY_ITERATORS
