[INFO] Loading exec file /home/ubuntu/test-jacoco/timemachine-test-code-coverage/results/smoke-redroid-api31/AlarmClock-_3.15.04-rebuilt_/coverage.ec.
CLASS ID         HITS/PROBES   CLASS NAME
42fdbf4cfb45e9e4    3 of   3   androidx/lifecycle/SavedStateHandlesProvider$viewModel$2
0a3b9ca54fba0e35   67 of 182   androidx/fragment/app/FragmentLifecycleCallbacksDispatcher
56c0bd90d5610923   10 of  28   org/koin/mp/KoinPlatformTools
35584f6bf5a5f884   13 of  18   kotlinx/coroutines/flow/AbstractFlow
189d3cefd6052565    2 of   2   kotlinx/coroutines/flow/FlowKt__ReduceKt$first$1
7a833ef8552fee47  109 of 252   com/better/alarm/model/AlarmValue
bb83643706ca6666    6 of   6   com/better/alarm/configuration/ContainerKt$startKoin$module$1$27
1bbdec020736a791   32 of  99   androidx/appcompat/widget/AppCompatImageHelper
b6ae6d43ac5f30ab    7 of  14   ch/qos/logback/core/util/FileSize
4e37ba7adc82efd3    2 of   9   kotlinx/serialization/modules/SerializersModule
ae443aa428e82b15    1 of   3   com/better/alarm/model/AlarmCore$1
a46b67c61d7869cb    1 of  32   com/better/alarm/model/AlarmCore$EnabledState$SetState
8bea1325a136fed9   29 of 118   io/reactivex/internal/operators/observable/ObservableSwitchMap$SwitchMapObserver
a53a39b940b9a31b    1 of  11   com/better/alarm/model/AlarmCore$EnableTransition
902bc65da7defe8a    6 of   6   com/better/alarm/configuration/ContainerKt$startKoin$module$1$13
210dfdaa53f56070    4 of  57   androidx/collection/MapCollections
d6239ca2a05bf5f9    3 of   8   kotlin/coroutines/jvm/internal/Boxing
ff6d29c95e5dcfdd   44 of  93   androidx/preference/PreferenceManager
eedc102fecf2b524    2 of   3   kotlin/ranges/IntProgression$Companion
0b16be2d906cfa70    1 of   5   kotlinx/coroutines/flow/internal/FlowExceptions_commonKt
65b7b63700f84c50    1 of  24   com/better/alarm/background/AlertServicePusher$1
db0ec09c8789d332    8 of  65   androidx/core/view/AccessibilityDelegateCompat
faba48d68af48fb2    7 of  28   kotlin/collections/EmptySet
60ef68c3606c476b    7 of  33   com/better/alarm/bugreports/BugReporter
e02955d01fbb0d69   11 of  48   kotlinx/serialization/protobuf/internal/HelpersKt
9ececa16ebe5d811    5 of   7   kotlinx/coroutines/UndispatchedMarker
612e607799568f23    2 of   2   kotlinx/serialization/descriptors/StructureKind
e90c869e36513eee  121 of 292   androidx/datastore/core/SingleProcessDataStore
9358a7ea57a2e43d   51 of 221   androidx/appcompat/widget/AppCompatTextView
6583941c654893f9    3 of  14   androidx/core/view/WindowInsetsCompat$Impl21
ec45d1beef1a05d1   89 of 884   androidx/core/view/ViewCompat
5a332c85e30c2288    8 of  56   kotlin/collections/SetsKt___SetsKt
7cdd4bfbf639662a    3 of  30   kotlin/jvm/internal/ReflectionFactory
c3f8f051b04b2cd7    1 of   2   io/reactivex/internal/functions/Functions$EmptyLongConsumer
13b7bc73489be06a    7 of  30   com/better/alarm/model/AlarmValue$$serializer
cc4821d7e87542dc    3 of   3   kotlinx/coroutines/CoroutineDispatcher$Key
831e54bb3d34f5a7    1 of  15   androidx/lifecycle/ViewModelProvider$NewInstanceFactory
78be01d77e8340d0    5 of   8   kotlin/LazyKt__LazyJVMKt$WhenMappings
5bbb789d7c1e8803    3 of   3   kotlin/coroutines/CoroutineContext$DefaultImpls
e2ccb4a3b56c9438    2 of   3   androidx/lifecycle/viewmodel/CreationExtras$Empty
1199bf2885e1746c   43 of  46   org/acra/ReportField
656cf9e8fe6945d0    5 of  22   io/reactivex/observables/ConnectableObservable
a750a16550fd69f7    1 of   3   kotlinx/coroutines/EventLoopImplBase$DelayedRunnableTask
ac461f0c8d642111    2 of   4   kotlinx/coroutines/flow/internal/NoOpContinuation
e92b3e088f9fa7fc    7 of  18   kotlin/SafePublicationLazyImpl
3914d317abd8569b    6 of  34   androidx/emoji2/viewsintegration/EmojiInputFilter
0a29aefab4a4c734    1 of  45   kotlin/collections/CollectionsKt__CollectionsJVMKt
41c45320e4847925    1 of   3   kotlinx/coroutines/sync/SemaphoreImpl$onCancellationRelease$1
2f12627c45a23f8a   11 of  30   com/better/alarm/OreoKt
d7b72d702e3c33bd    8 of   8   kotlinx/serialization/internal/CollectionSerializer
f384cb2ca45b9bb4    6 of   9   kotlinx/serialization/protobuf/internal/ProtobufTaggedEncoder$NullableMode
aa7b9b95c10d5fab    5 of   9   org/acra/data/StringFormat
1365feb44c57fec9    2 of   2   kotlinx/serialization/descriptors/StructureKind$MAP
33453602075d3555    8 of  14   androidx/core/view/WindowInsetsCompat$Impl28
3a5f9cbb22d7fb63    1 of  30   ch/qos/logback/core/util/FileUtil
2fbd9a7ecbd36140    7 of  39   com/better/alarm/presenter/AppearanceModel
fc9ea3fbe0723046   57 of 221   androidx/appcompat/widget/ResourceManagerInternal
7ca3aa1128811961    1 of  28   kotlinx/coroutines/flow/FlowKt__BuildersKt
9107420fe22bfe71   68 of 173   com/better/alarm/model/AlarmCore
a34951ddee337bf4    3 of  10   ch/qos/logback/core/spi/FilterAttachableImpl
307999034a131c3d   40 of 104   kotlinx/serialization/protobuf/internal/ProtobufEncoder
89b5d054e64a08fe    4 of   4   com/better/alarm/presenter/InfoFragment$special$$inlined$globalInject$default$2
8ecfaf9b6e030001   15 of  57   com/google/android/material/shadow/ShadowRenderer
528c5d2f3ce0e414    3 of   3   com/better/alarm/presenter/AlarmsListFragment$inflater$2
74e87e4d065143ac    1 of   5   com/google/android/material/shape/EdgeTreatment
477f73cf3c2b1fc1    2 of   2   androidx/fragment/app/Fragment$4
be98478393e58da5    7 of   7   com/better/alarm/logger/LoggerModuleKt$configureLogback$1$2
591683c17340decb   12 of  81   kotlin/io/TextStreamsKt
ff4a7f066147ae56    3 of  30   kotlinx/coroutines/CoroutineScopeKt
392349b453cf9405    6 of  12   kotlinx/coroutines/flow/FlowKt__CollectKt$launchIn$1
ef67727ace1bac58   37 of 112   androidx/fragment/app/FragmentActivity
e3a3d1fb5b0e8e09    6 of  37   kotlinx/coroutines/sync/MutexKt
00e1dba98e3eb216   20 of  44   ch/qos/logback/core/rolling/helper/FileFinder
85374ba4ff72ee80    8 of   8   com/better/alarm/configuration/ContainerKt$startKoin$module$1$9
ea549b2f1368dd72    5 of  13   kotlinx/coroutines/internal/LockFreeLinkedListKt
dda310cec380118c  251 of 1183   androidx/appcompat/app/AppCompatDelegateImpl
bba536577343d9d3    5 of  10   androidx/datastore/core/Data
bd05c982bc3ebfda    2 of   6   androidx/activity/result/contract/ActivityResultContracts$StartActivityForResult
9eb64b265d018ff5   92 of 144   androidx/lifecycle/LifecycleRegistry
51d78c3cef3bf5b4    3 of   6   kotlinx/coroutines/Empty
c1d366f81f75873b   16 of 176   androidx/multidex/MultiDex
9e74d876afcd9eaa    1 of   7   com/better/alarm/model/AlarmCore$DeletedState
8aa18823e6a94b42    1 of  67   com/google/android/material/color/MaterialColors
7c99f8b292ae11ef   10 of  25   ch/qos/logback/core/encoder/LayoutWrappingEncoder
84e8d75a6fe12b3f    1 of   4   androidx/core/view/ViewPropertyAnimatorListenerAdapter
58b95b40928fbe06   14 of  34   io/reactivex/internal/observers/BasicFuseableObserver
ce2d5902218681db    2 of   3   androidx/arch/core/internal/SafeIterableMap$DescendingIterator
60502b0e1a798654    8 of  12   com/better/alarm/persistance/DataStoreAlarmsRepository$Companion$createBlocking$1$1
5f71ab1de3af28b0   11 of  17   kotlinx/coroutines/flow/FlowKt__TransformKt$onEach$$inlined$unsafeTransform$1$2
84f1db4d146eb4a5   30 of  73   androidx/arch/core/internal/SafeIterableMap
b47f14645daadac6   21 of  35   androidx/lifecycle/ViewModelProvider
fb45f1b9fc921916   10 of  54   kotlinx/coroutines/channels/ChannelSegment
5fca5345e39a986d    4 of  13   ch/qos/logback/classic/spi/EventArgUtil
e8d8a1325d14ab87    2 of   4   org/acra/config/CoreConfigurationBuilder$special$$inlined$observable$10
bbedf0c493573704    7 of  18   com/better/alarm/model/AlarmValues$$serializer
4c7d16520c751921    2 of   6   androidx/appcompat/widget/AppCompatTextClassifierHelper
ee6792cae9526282    7 of  27   kotlinx/serialization/internal/KeyValueSerializer
407a31a6086d86ce    4 of  19   org/koin/core/qualifier/QualifierKt
d43dc58e511ec72d    5 of   6   kotlinx/coroutines/internal/SystemPropsKt__SystemPropsKt
0d3c27b23502880c   22 of  60   ch/qos/logback/classic/spi/LoggingEvent
a56226ef459fb190    7 of   8   ch/qos/logback/core/util/CachingDateFormatter
3e7a2e7e2fbdd03b    1 of   2   kotlinx/coroutines/flow/FlowKt__ReduceKt$first$3
32f78b741aca44cc    1 of   3   kotlinx/coroutines/sync/MutexImpl$onSelectCancellationUnlockConstructor$1
248f1f93700f3496    3 of  12   androidx/core/view/ViewCompat$Api17Impl
bffe7fcfd7bc180b   20 of 120   androidx/activity/result/ActivityResultRegistry
01cbecd82a36e0ac    1 of  16   androidx/appcompat/widget/ActivityChooserModel$ActivityResolveInfo
5b9fa27f522bec45    4 of   8   kotlin/properties/NotNullVar
14d1f2f6536392cb    2 of   2   org/koin/core/instance/InstanceFactory$Companion
7ca5b85203f42892   19 of  40   io/reactivex/internal/operators/observable/ObservablePublishAlt
c15cf01f911177c3    5 of   9   io/reactivex/internal/observers/BlockingFirstObserver
1967f72e1f2b86f4    4 of   4   com/better/alarm/presenter/AppearanceFragment$special$$inlined$globalInject$default$2
7065d00f1825afd8    8 of  14   androidx/lifecycle/DefaultLifecycleObserverAdapter
30c3f9a6f5bbdb41    7 of  84   androidx/core/content/ContextCompat
a94ee697109cd0e5    3 of  14   androidx/arch/core/internal/SafeIterableMap$Entry
036bd6107f06a5dc    3 of   9   androidx/coordinatorlayout/widget/CoordinatorLayout$HierarchyChangeListener
db213f97c06d1378    1 of   3   com/google/android/material/internal/ViewUtils$RelativePadding
89c610bc4f3f31e1    6 of  54   androidx/appcompat/widget/TintContextWrapper
82ab5605c261a168    5 of   8   kotlinx/serialization/protobuf/internal/ProtobufWriter$WhenMappings
fd9340a9ec21a6bc    2 of   5   com/better/alarm/presenter/AlarmsListActivity$configureSnackbar$1
9fdc472ad8c61f98    4 of  28   androidx/emoji2/text/EmojiCompat$Config
5c56d718e9a06546    4 of   9   kotlinx/coroutines/CompletableDeferredImpl
a4c41cb36206d5db    1 of   1   org/acra/plugins/Plugin
506686f01ba6129a    6 of   9   kotlinx/coroutines/EventLoop_commonKt
b0b78c1fda39b93b    1 of   5   androidx/appcompat/widget/LinearLayoutCompat$LayoutParams
7c3b5326b3bd230b   17 of  87   com/better/alarm/presenter/ActionBarHandler
d66cf6a4c3ba0cdd    9 of  15   androidx/activity/contextaware/ContextAwareHelper
e7494f1622ce353e    5 of   6   com/better/alarm/presenter/AlarmsListFragment$onCreateView$5
0a5e3dfb17347f21    6 of  33   kotlin/ranges/IntProgression
2853a8d3da2ed51e    6 of   6   com/better/alarm/model/Alarms$insertDefaultAlarms$3
37684b93bd2e8664    5 of  45   androidx/core/app/ComponentActivity
7227424c797b8ea4   11 of  59   ch/qos/logback/core/status/StatusUtil
1db64ceeaa88f464    3 of   9   io/reactivex/internal/operators/observable/ObservableBuffer
fd057ab14bb563b4  312 of 1346   androidx/fragment/app/FragmentManager
8f6806b2b6b588d8   25 of  40   ch/qos/logback/core/pattern/parser/Parser
e4d5cad21e38c783    1 of   1   org/acra/collector/Collector
99acc1f4c91ffefb    1 of   7   kotlinx/serialization/internal/PluginGeneratedSerialDescriptor$childSerializers$2
6c19974fa3a99f43   68 of 382   kotlinx/coroutines/CancellableContinuationImpl
c111e19180e977d5  170 of 724   com/google/android/material/bottomsheet/BottomSheetBehavior
d2d86de02509658c    7 of  12   ch/qos/logback/classic/pattern/NamedConverter
adc771b521bc020e    5 of  29   kotlinx/coroutines/JobKt
a98863babb280eda   10 of  25   com/better/alarm/persistance/DataStoreAlarmsRepository$createStoreView$1
8e4e33fde7cb2dbb    1 of   3   kotlinx/coroutines/InvokeOnCompletion
6f9d45b3775b4ab0   46 of  60   org/acra/config/MailSenderConfigurationBuilder
b09d80d4560cb180  210 of 757   androidx/fragment/app/Fragment
42e58d9b8da9ad1d    2 of  16   androidx/core/view/WindowInsetsCompat$Impl29
0ae6f918eddff1ea    2 of   2   androidx/fragment/app/FragmentManager$3
0bb8c0b081733db0    1 of  36   androidx/appcompat/app/ActionBar
d7a17fa9dbc1ac06    5 of   6   androidx/lifecycle/ProcessLifecycleOwner$Companion
2277f01b77fa4259    9 of  24   androidx/datastore/core/DataMigrationInitializer$Companion$runMigrations$2
627c49476ba0bf4a   34 of  47   com/better/alarm/presenter/InfoFragment
678e26ce21aa4f3f   16 of  19   androidx/profileinstaller/ProfileInstallerInitializer
c46e93b805c815c8    6 of   9   kotlin/jvm/internal/ArrayIterator
77a9be85a5bc3b47    2 of   2   kotlinx/coroutines/flow/FlowKt__TransformKt$onEach$$inlined$unsafeTransform$1$2$1
d5d38b875c1ccd90    4 of   4   androidx/datastore/core/SingleProcessDataStore$Companion
acf95a83366b1fcb    1 of   3   io/reactivex/subjects/Subject
b1946ec61a084280    1 of  11   com/better/alarm/model/AlarmCore$RootState
1de161f93a9d815f    2 of   3   androidx/interpolator/view/animation/LinearOutSlowInInterpolator
092bf44242d7205c   13 of  19   org/koin/core/instance/SingleInstanceFactory
bf50b425d3c25755    5 of  19   ch/qos/logback/core/rolling/helper/DateParser
2d83035f35130c2d    4 of  24   kotlinx/serialization/internal/PrimitiveSerialDescriptor
d371a66cb6efb410    5 of   6   com/better/alarm/presenter/DynamicThemeHandler$1
1219e9aec2843ed7    3 of   3   ch/qos/logback/classic/pattern/MessageConverter
3326595627c5425c   11 of  21   ch/qos/logback/core/pattern/parser/Compiler
d73574fb9d4ac96e    7 of  32   kotlinx/coroutines/intrinsics/CancellableKt
d9f89462fb55d13d    2 of  10   androidx/collection/ArraySet$1
5432d7b13161bd11    3 of  10   io/reactivex/disposables/ReferenceDisposable
8a7ddce89a19a37f   73 of 227   androidx/activity/ComponentActivity
e454fee7ffb952fe    3 of   3   com/better/alarm/configuration/ContainerKt$startKoin$module$1$3
53702d2aa9e65849    6 of   8   androidx/core/util/Pools$SynchronizedPool
f2f9e1f380cb8c37    2 of  10   androidx/datastore/core/SingleProcessDataStore$actor$2
a73c7042fdf1ad76    9 of  22   androidx/appcompat/widget/ActionBarBackgroundDrawable
df461998d028310f    8 of  29   com/better/alarm/presenter/LayoutModel
79953ee9ce121694    1 of   3   org/acra/file/Directory$EXTERNAL_STORAGE
3ffd3546df853ac4    2 of  38   androidx/core/view/ViewCompat$AccessibilityPaneVisibilityManager
1ace9f50706d6208   13 of  40   androidx/emoji2/text/DefaultEmojiCompatConfig$DefaultEmojiCompatConfigFactory
a1d4780fb95c5f7a    2 of   4   com/better/alarm/model/Alarmtone$Default$1

